ID,HIT_ID,RANDOM,CONTEXT,TRANSLATED,LANGUAGE,SENTENCE,REAL_TOPIC,FALSE_TOPIC1,FALSE_TOPIC2,FALSE_TOPIC3,GOLD_TOPIC_WORDS
241,43,0,"aristotle distinguished about 500 species of birds, mammals and fishes.	his classification of living things contains some elements which still existed in the 19th century.	what the modern zoologist would call vertebrates and invertebrates, aristotle called 'animals with blood' and 'animals without blood' (he did not know that complex invertebrates do make use of hemoglobin, but of a different kind from vertebrates).",1,cs,"animals blood were divided into live-bearing (mammals), and egg-bearing (birds and fish.)","species,animals,amphibians,similar,bones","park,centre,adelaide,amsterdam,aarhus","human,person,moral,social,good","development,government,public,national,local","species,animals,amphibians,similar,bones,animal,skull,body,teeth,fossil,theory,social,works,century,modern,political,history,scientific,wrote,natural,species,forest,park,common,national,plant,food,abalone,tree,amber"
2848,44,0,"in 2008, based on its ongoing testing of a wide variety of american foods for toxic chemicals, the u.s. food and drug administration set 23 ppb as the ""level of concern"" for inorganic arsenic apple and pear juices based on non-carcinogenic effects, and began refusing imports and demanding recalls for domestic products exceeding this level.	in 2011, the national dr. oz television show broadcast a program highlighting tests performed by an independent lab hired by the producers.	though the methodology was disputed (it did not distinguish between organic and inorganic arsenic) the tests showed levels of arsenic up to 36 ppb.",0,en,"in response, fda testing of the worst brand from the oz show showed much lower levels, and its ongoing testing found 95% of apple juice samples were below the level of concern.","acupuncture,medical,treatment,health,common","theory,social,works,century,modern","forces,war,government,shah,army","station,air,aircraft,service,flight","acupuncture,medical,treatment,health,common,blood,research,alternative,patients,autism,example,,player,change,difficult,if,make,generally,higher,main,result,development,government,public,national,local,million,economic,international,financial,land"
831,44,0,"these animals metabolize sugar and oxygen to obtain energy for their cell-building processes, including secretion of the exoskeleton, with water and carbon dioxide as byproducts.	dinoflagellates (algal protists) are often endosymbionts in the cells of the coral-forming marine invertebrates, where they accelerate host-cell metabolism by generating immediately available sugar and oxygen through photosynthesis using incident light and the carbon dioxide produced by the host.	reef-building stony corals (hermatypic corals) require endosymbiotic algae from the genus ""symbiodinium"" to be in a healthy condition.",1,de,"the loss of 'symbiodinium' from the so-called coral bleaching, a condition which leads to the deterioration of coral reefs.","acid,carbon,metal,alkali,water","computer,code,systems,data,language","film,album,released,song,show","theory,social,works,century,modern","acid,carbon,metal,alkali,water,aluminium,hydrogen,ammonia,metals,compounds,species,forest,park,common,national,plant,food,abalone,tree,amber,bell,power,pressure,sound,design,air,designed,signal,speed,missile"
4955,44,0,"the asf board of directors has responsibility for overseeing the asf's activities and acting as a central point of contact and communication for its projects.	the board assigns corporate issues, assigning resources to projects, and manages corporate services, including funds and legal issues.	it does not make technical decisions about individual projects; these are made by the individual project management committees.",1,cs,"this is elected members of the foundation, a year after the march 2015 annual members, contains:","development,government,public,national,local","computer,code,systems,data,language","language,word,english,term,arabic","army,military,battle,forces,force","development,government,public,national,local,million,economic,international,financial,land,party,national,council,government,election,elected,president,members,member,general,algebraic,set,mathematical,function,point,choice,real,numbers,defined,theory"
10730,44,0,"however, for debbie, the thought of losing emily was too much to bear.	she knew she didn't want to be sarah's mum and that emily did, so she begged her friend to take the baby.	after much soul-searching, emily did and left emmerdale.",1,cs,"cain rushed to find her after obtaining the leadership that ’ d go to ireland, but the time, emily is over.","katie,she,tells,her.,back","species,animals,amphibians,similar,bones","tropical,storm,typhoon,mph,depression","film,album,released,song,show","katie,she,tells,her.,back,takes,andy,him.,begins,robert,born,family,she,married,father,son,died,age,mother,moved,i,back,died,death,told,asked,put,days,decided,brought"
12521,44,0,"the black prince procession is a mayday custom in the villages of millbrook, kingsand and cawsand.	it takes place on mayday bank holiday.	the procession starts in millbrook in the morning then moves to kingsand and ends up on the beach at cawsand where a model boat, the black prince, bedecked in flowers is floated out to sea to say goodbye to the harsh weather of winter and welcome in the warm summer weather.",1,fr,there are a few shops and five pubs which serve both drinks and food.,"park,centre,adelaide,amsterdam,aarhus","empire,alexander,century,king,bc,","development,government,public,national,local","king,de,son,andrew,ii","park,centre,adelaide,amsterdam,aarhus,largest,located,local,aberdeen,home,river,sea,north,water,southern,region,land,areas,south,northern,katie,she,tells,her.,back,takes,andy,him.,begins,robert"
7808,44,0,"in the 1960s, the aclu opposed involuntary commitments, unless it could be demonstrated that the person was a danger to himself or the community.	in the landmark 1975 ""o'connor v. donaldson"" decision the aclu represented a non-violent mental health patient who had been confined against his will for 15 years, and persuaded the supreme court to rule such involuntary confinements illegal.	the aclu has also defended the rights of mentally ill individuals who are not dangerous, but who create disturbances.",1,fr,"the new york chapter of the aclu defended billie boggs mentally ill, a woman who has put itself and defecated and urinated in public.","court,law,aclu,legal,act","music,play,musical,band,plays","forces,war,government,shah,army","army,military,battle,forces,force","court,law,aclu,legal,act,rights,supreme,public,government,case,acupuncture,medical,treatment,health,common,blood,research,alternative,patients,autism,language,word,english,term,arabic,languages,words,meaning,written,spoken"
1617,44,0,"while ""allah"" had been used for the christian god in malay for more than four centuries, the contemporary controversy was triggered by usage of ""allah"" by the roman catholic newspaper ""the herald"".	the government appealed the court ruling, and the high court suspended implementation of its verdict until the appeal was heard.	in october 2013, the court ruled in favor of the government's ban.",0,en,"while in early 2014, the malaysian government confiscated more than 300 bibles for using the word to refer to the christian god in peninsular malaysia.","court,law,aclu,legal,act","art,works,museum,style,artists","species,animals,amphibians,similar,bones","oil,production,agricultural,industrial,industry","court,law,aclu,legal,act,rights,supreme,public,government,case,language,word,english,term,arabic,languages,words,meaning,written,spoken,church,catholic,christian,religious,roman,anglican,god,st.,churches,church,"
8863,44,0,"the population was 561 in the 2013 census, an increase of 30 from 2006.	it is situated about 25 minutes drive around the coast from new plymouth on state highway 45.	oakura is 12 km to the north-east, and warea is 9 km to the south-west.",1,es,the place offers coastal navigation rocky of conflict in beaches.,"village,district,north,parish,town","won,team,agassi,championship,final","language,word,english,term,arabic","computer,code,systems,data,language","village,district,north,parish,town,river,road,west,east,county,river,sea,north,water,southern,region,land,areas,south,northern,park,centre,adelaide,amsterdam,aarhus,largest,located,local,aberdeen,home"
12620,44,0,"while some reports indicate the territory may hold important quantities of mineral resources such as iron –	and there is speculation, but no proof of, off-shore oil –	the war prevented any serious exploration efforts.",1,de,it remains largely 'bare' and unused.,"oil,production,agricultural,industrial,industry","apollo,lunar,crew,module,mission","party,national,council,government,election","park,centre,adelaide,amsterdam,aarhus","oil,production,agricultural,industrial,industry,agriculture,largest,increased,economy,produced,army,military,battle,forces,force,war,ships,attack,ship,men,de,spanish,european,countries,north,east,india,chinese,portuguese,west"
9308,44,0,"when his playing career ended, goryl became a manager in the twins' farm system, and was in his second stint as a minnesota coach in when he was named successor to manager gene mauch on august 25.	the twins won 23 of their final 36 games that season, to improve from sixth to third place in the american league west, but when they faltered coming out of the gate in — losing 25 of their first 36 games	— goryl was replaced by one of his coaches, billy gardner.",1,es,their career to manage the record was 34 – 38 (.472).,"team,played,season,league,football","river,sea,north,water,southern","bell,power,pressure,sound,design","party,national,council,government,election","team,played,season,league,football,game,games,teams,club,season,,village,district,north,parish,town,river,road,west,east,county,audi,abu,ibn,car,race,cars,racing,bakr,series,engine"
2075,45,0,"exports to foreign countries from these defence and aerospace firms have steadily increased in the past decades.	the idef in ankara is one of the largest international expositions of the global arms industry.	a number of the global automotive companies also have production facilities in ankara, such as the german bus and truck manufacturer man se.",1,de,"ankara host the ostim, the biggest industrial park.","oil,production,agricultural,industrial,industry","san,los,john,york,president","human,person,moral,social,good","energy,atomic,electron,atoms,electrons","oil,production,agricultural,industrial,industry,agriculture,largest,increased,economy,produced,park,centre,adelaide,amsterdam,aarhus,largest,located,local,aberdeen,home,station,air,aircraft,service,flight,line,railway,radio,airlines,airport"
9130,45,0,"leistner was born in ludwigshafen, germany and was initially a roller skater but later took up ice skating.	with her outstanding jumping ability, she went on to become european champion in 1989 and a two-time silver medalist at the world championships (1983 and 1989).	she trained in mannheim, initially being coached by günter zöller and later by ondrej nepela and martin skotnicky.",1,cs,"at national level, represent mannheimer erc club and it internationally skated for western germany (the federal republic of germany.)","won,team,agassi,championship,final","oil,production,agricultural,industrial,industry","human,person,moral,social,good","church,catholic,christian,religious,roman","won,team,agassi,championship,final,win,champion,winning,match,gold,team,played,season,league,football,game,games,teams,club,season,,side,white,bow,iron,back,weight,red,steel,black,cast"
13811,45,0,"sanderson was one of the pennsylvania delegates to the 1860 republican national convention at chicago.	he was one of simon cameron's confidential advisers.	sanderson, in conference with judge david davis, who most prominently represented the lincoln interest, came to a practical agreement on the night before the balloting that pennsylvania's vote after a complimentary ballot for cameron be cast for lincoln, and that lincoln should give cameron a cabinet position.",1,es,"in the vote of pennsylvania the vote by abraham lincoln in the second vote was one of the facts that have contributed lincoln more towards the nommination by the united states presidential elections, 1860.","lincoln,johnson,states,war,congress","tropical,storm,typhoon,mph,depression","language,word,english,term,arabic","example,,player,change,difficult,if","lincoln,johnson,states,war,congress,jackson,union,president,confederate,arkansas,party,national,council,government,election,elected,president,members,member,general,side,white,bow,iron,back,weight,red,steel,black,cast"
3169,45,0,"during axonal development, the activity of pi3k is increased at the tip of destined axon.	disrupting the activity of pi3k inhibits axonal development.	activation of pi3k results in the production of phosphatidylinositol (3,4,5)-trisphosphate (ptdins) which can cause significant elongation of a neurite, converting it into an axon.",1,fr,"as such, the overexpression of phosphatases that dephosphorylate ptdins leads to the failure of polarisation.","species,animals,amphibians,similar,bones","human,person,moral,social,good","computer,code,systems,data,language","i,back,died,death,told","species,animals,amphibians,similar,bones,animal,skull,body,teeth,fossil,oil,production,agricultural,industrial,industry,agriculture,largest,increased,economy,produced,acid,carbon,metal,alkali,water,aluminium,hydrogen,ammonia,metals,compounds"
7640,45,0,"the 1986 census recorded only 6 people.	in 1991, 84,774 had returned to live in the city.	by 2001, the population had jumped to 206,073, and it was 217,988, in 48,061 families, according to 2006 census.",1,de,abadan refinery is one of the largest in the world.,"population,age,women,jews,ainu","magnitude,star,alpha,earth,stars","company,apple,game,sold,released","example,,player,change,difficult,if","population,age,women,jews,ainu,children,abortion,total,rate,jewish,army,military,battle,forces,force,war,ships,attack,ship,men,oil,production,agricultural,industrial,industry,agriculture,largest,increased,economy,produced"
10874,45,0,"in some women, menstrual spotting between periods occurs as a normal and harmless part of ovulation.	some women experience acute mid-cycle abdominal pain around the time of ovulation (sometimes referred to by the german term for this phenomenon, ""mittelschmerz"").	this may also occur at the same time as menstrual spotting.",0,en,"the term breakthrough bleeding or breakthrough spotting is usually used for women using hormonal contraceptives, such as iuds or oral contraceptives, in which it refers to bleeding or spotting between any expected withdrawal bleedings, or bleeding or spotting at any time if none is expected.","acupuncture,medical,treatment,health,common","company,apple,game,sold,released","species,animals,amphibians,similar,bones","won,team,agassi,championship,final","acupuncture,medical,treatment,health,common,blood,research,alternative,patients,autism,population,age,women,jews,ainu,children,abortion,total,rate,jewish,language,word,english,term,arabic,languages,words,meaning,written,spoken"
13461,45,0,"in 2009, intacct formed an alliance with the american institute of certified public accountants (aicpa).	this was the first time in the aicpa's history that it recognized a single technology vendor as a preferred provider.	the aicpa and its subsidiary cpa2biz aligned with intacct, naming the company as their preferred provider of financial applications to cpa professionals and aicpa members.",1,es,"the stated objective of the partnership is to help cpa companies and small and midsized companies to take cloud computing to improve its financial return, make better use financial advice and make a better and more quickly business decisions.","company,apple,game,sold,released","won,team,agassi,championship,final","team,played,season,league,football","san,los,john,york,president","company,apple,game,sold,released,million,software,aol,announced,amiga,development,government,public,national,local,million,economic,international,financial,land,group,numbers,members,order,public,aa,wore,test,committee,number"
11443,45,0,"a former german campaign played on the german expression 'saubillig' which means extremely cheap, but literally 'sow (female pig) cheap'.	'sau-' is a common emphasising prefix in colloquial german.	inside the stores the entrances were signposted as ""schweingang"" = wordplay on the word eingang (entrance) and schwein (pig), and the exit as ""sausgang",1,fr,on the word 'wordplay ausgang (exit) and the german word for sowing (sau) - of pigs.,"language,word,english,term,arabic","group,numbers,members,order,public","species,forest,park,common,national","apollo,lunar,crew,module,mission","language,word,english,term,arabic,languages,words,meaning,written,spoken,company,apple,game,sold,released,million,software,aol,announced,amiga,music,play,musical,band,plays,performed,jazz,theatre,rock,music,"
960,45,0,"roads in the us have been paved with materials that include asphalt/bitumen since at least 1870, when a street in front of the newark, nj city hall was paved.	in many cases, these early pavings were made from naturally occurring ""bituminous rock"", such as at ritchie mines in macfarlan in ritchie county, west virginia from 1852 to 1873.	in 1876, asphalt-based paving was used to pave pennsylvania avenue in washington, dc, in time for the celebration of the national centennial.",1,cs,"the asphalt / bitumen are also used for flooring and open and waterproofing from baths and swimming pools during the 20th century, following similar developments in europe.","village,district,north,parish,town","species,animals,amphibians,similar,bones","species,forest,park,common,national","born,family,she,married,father","village,district,north,parish,town,river,road,west,east,county,oil,production,agricultural,industrial,industry,agriculture,largest,increased,economy,produced,lincoln,johnson,states,war,congress,jackson,union,president,confederate,arkansas"
721,45,0,"most of the population lives along the coast.	kodiak island is also located in southwest.	the massive yukon–kuskokwim delta, one of the largest river deltas in the world, is here.",0,en,"portions of the alaska peninsula are considered part of southwest, with the remaining portions included with the aleutian islands (see below).","river,sea,north,water,southern","acupuncture,medical,treatment,health,common","apollo,lunar,crew,module,mission","court,law,aclu,legal,act","river,sea,north,water,southern,region,land,areas,south,northern,species,animals,amphibians,similar,bones,animal,skull,body,teeth,fossil,village,district,north,parish,town,river,road,west,east,county"
7417,46,0,"the rules allow any player to count the number of shares available in the bank.	however, the rules do not specify whether a player should hold his shares of stock face up or face down.	that is, the rules do not say whether one player may ask another how many shares of stock he or she owns in a particular chain.",1,fr,if it is a public or private information must be agreed between actors before the match begins.,"example,,player,change,difficult,if","court,law,aclu,legal,act","language,word,english,term,arabic","human,person,moral,social,good","example,,player,change,difficult,if,make,generally,higher,main,result,company,apple,game,sold,released,million,software,aol,announced,amiga,development,government,public,national,local,million,economic,international,financial,land"
13093,46,0,"the quarter was originally built in the 16th century as a residential area for chian greeks, settled here to work in the principal dockyards of the ottoman empire which were situated in the neighboring kasımpaşa quarter.	in 1832, a fire swept and completely destroyed the neighborhood with 600 houses and 30 shops going up in flames.	tatavla emerged as an entirely greek part of istanbul, while during the 19th century reached a population of 20,000 and hosted several orthodox churches, schools and tavernas.",0,en,"it was nicknamed ""little athens"" due to its greek character.","building,built,house,buildings,site","computer,code,systems,data,language","i,back,died,death,told","station,air,aircraft,service,flight","building,built,house,buildings,site,church,original,hall,construction,century,empire,alexander,century,king,bc,,battle,assyrian,persian,war,bc,won,team,agassi,championship,final,win,champion,winning,match,gold"
7646,46,0,"after the war, the biggest concern was the rebuilding of abadan's oil refinery, as it was operating at 10% of capacity due to damage.	in 1993, the refinery began limited operation and the port reopened.	by 1997, the refinery reached the same rate of production as before the war.",1,es,"recently, abadan has been the scene of big business activity as a workers of oil refineries in the city have organised abandonment and protest strikes non-payment wages and the political situation in the country.","oil,production,agricultural,industrial,industry","village,district,north,parish,town","de,spanish,european,countries,north","acid,carbon,metal,alkali,water","oil,production,agricultural,industrial,industry,agriculture,largest,increased,economy,produced,development,government,public,national,local,million,economic,international,financial,land,army,military,battle,forces,force,war,ships,attack,ship,men"
5410,46,0,"near the west end of lake thun, the river receives the waters of the kander, which has just been joined by the simme.	lake thun marks the head of navigation.	on flowing out of the lake it passes through thun, and then flows through the city of bern, passing beneath eighteen bridges and around the steeply-flanked peninsula on which the old city is located.",1,fr,"the river flows quickly its northwesterly for one reason westerly direction, but after having received the saane or sarine it north until it is aarberg.","river,sea,north,water,southern","acid,carbon,metal,alkali,water","de,spanish,european,countries,north","population,age,women,jews,ainu","river,sea,north,water,southern,region,land,areas,south,northern,village,district,north,parish,town,river,road,west,east,county,building,built,house,buildings,site,church,original,hall,construction,century"
11804,46,0,"the new zealand breakers are a new zealand men's professional basketball team competing in the australian national basketball league (nbl).	the breakers joined the nbl for the 2003–04 season (along with the now-defunct hunter pirates) as one of two expansion clubs.	the club is based in the city of auckland, new zealand and split their home games between the 4,400 capacity north shore events centre (nsec), known as ""the breakerdome"" within the nbl, and the 9,300 seat vector arena where they play select games against higher drawing teams as well as all finals games due to the higher capacity.",1,cs,"at the moment, in property liz and paul blackwell, owners of local then'n save supermarkets.","team,played,season,league,football","station,air,aircraft,service,flight","art,works,museum,style,artists","language,word,english,term,arabic","team,played,season,league,football,game,games,teams,club,season,,park,centre,adelaide,amsterdam,aarhus,largest,located,local,aberdeen,home,population,age,women,jews,ainu,children,abortion,total,rate,jewish"
14741,46,0,"in common with other schools, wellacre has altered considerably since its opening date.	in 1966 a hall block was erected giving amongst other things, an elevated assembly hall with a stage.	a rebuilding programme was completed in september 1980 to provide the modern facilities needed for a sound secondary education.",1,de,"since 1995, a programme for building new schools and the restoration of older continue.","building,built,house,buildings,site","population,age,women,jews,ainu","katie,she,tells,her.,back","music,play,musical,band,plays","building,built,house,buildings,site,church,original,hall,construction,century,school,university,students,college,schools,education,state,research,student,institute,development,government,public,national,local,million,economic,international,financial,land"
11885,46,0,"in the panel discussion, terhorst discussed why he was chosen by ford, and his decision to resign as ford's press secretary after the nixon pardon.	other panelists included robert hartmann, white house counsel during the ford administration; benton becker, special counsel to ford who negotiated the wording and acceptance of nixon's pardon; and herbert miller, nixon's personal attorney during the conclusion of the watergate scandal.	ron ziegler, nixon's own press secretary, was scheduled to appear via telephone hookup, but failed to connect; ford's third son, steven ford, joined the panel briefly to participate in its conclusion.",0,en,"this was re-broadcast january 6, 2007, as a segment of ""contemporary history"" on c-span 3 as part of their public affairs programming in the wake of ford's death.","san,los,john,york,president","army,military,battle,forces,force","ancient,greek,temple,god,century","french,german,war,crowley,de","san,los,john,york,president,u.s.,held,january,petraeus,director,film,published,book,story,series,wrote,films,character,written,books,party,national,council,government,election,elected,president,members,member,general"
9628,46,0,"a unpa could be created through a stand-alone treaty.	this would have the advantage that as few as 20 or 30 economically and geographically diverse countries could establish a unpa, and it could expand as more countries ratified the treaty.	strauss notes that this is the method by which most international bodies, such the world health organization, international labour organization, and international criminal court, were founded.",1,de,"the opportunity is likely to be a conference of the plenipotentiaries, the treaty; then the process of ratification would begin.","development,government,public,national,local","bell,power,pressure,sound,design","language,word,english,term,arabic","san,los,john,york,president","development,government,public,national,local,million,economic,international,financial,land,court,law,aclu,legal,act,rights,supreme,public,government,case,lincoln,johnson,states,war,congress,jackson,union,president,confederate,arkansas"
3958,46,0,"adelaide hosted the formula one australian grand prix between 1985 and 1996 on a street circuit in the city's east parklands; it then moved to melbourne in 1996.	the 1991 state bank collapsed during the then economic recession, with its effects lasting until 2004, when ratings agency standard & poor's reinstated south australia's aaa credit rating.	since 1999, the clipsal 500 v8 supercars race has made use of sections of the former formula one circuit.",1,cs,"adelaide in building tallest, built in 1988, previously known as state banks.","park,centre,adelaide,amsterdam,aarhus","computer,code,systems,data,language","party,national,council,government,election","won,team,agassi,championship,final","park,centre,adelaide,amsterdam,aarhus,largest,located,local,aberdeen,home,building,built,house,buildings,site,church,original,hall,construction,century,audi,abu,ibn,car,race,cars,racing,bakr,series,engine"
2775,46,0,"critics also panned the handwriting recognition that was available in the debut models, which had been trumpeted in the newton's marketing campaign.	it was this problem that was skewered in the doonesbury comic strips in which a written text entry is (erroneously) translated as ""egg freckles?"", as well as in the animated television series the simpsons.	however, the word 'freckles' was not included in the newton dictionary, although a user could add it themselves.",1,es,"the difficulties were, in part, caused by the long time the requirements for the recognition calligrapher handwriting software 'learn' user of the letter; this process could have in any part of two weeks to two months.","computer,code,systems,data,language","species,forest,park,common,national","team,played,season,league,football","won,team,agassi,championship,final","computer,code,systems,data,language,machine,text,apl,memory,ascii,film,published,book,story,series,wrote,films,character,written,books,film,album,released,song,show,television,band,music,recorded,played"
3376,47,0,"miss marple solves difficult crimes because of her shrewd intelligence, and st. mary mead, over her lifetime, has given her seemingly infinite examples of the negative side of human nature.	crimes always remind her of a parallel incident, although acquaintances may be bored by analogies that often lead her to a deeper realization about the true nature of a crime.	she also has a remarkable ability to latch onto a casual comment and connect it to the case at hand.",1,fr,"in several histories, it can count on its knowledge with Mr henry clithering, a Commissioner of the Metropolitan police to official information when necessary.","human,person,moral,social,good","theory,social,works,century,modern","king,de,son,andrew,ii","san,los,john,york,president","human,person,moral,social,good,physical,believed,body,experience,order,born,family,she,married,father,son,died,age,mother,moved,court,law,aclu,legal,act,rights,supreme,public,government,case"
13178,47,0,"the film showed poor staying power and earned $39.1 million in north america, making it the first ever film to open over $20 million yet gross less than 50% of its earnings after opening weekend.	it also easily set the record for lowest gross of a $20 million opener.	it earned an additional $30 million internationally.",1,cs,a film from usd 70 million throughout the world.,"development,government,public,national,local","court,law,aclu,legal,act","algebraic,set,mathematical,function,point","river,sea,north,water,southern","development,government,public,national,local,million,economic,international,financial,land,film,album,released,song,show,television,band,music,recorded,played,park,centre,adelaide,amsterdam,aarhus,largest,located,local,aberdeen,home"
2894,47,0,"tetravalent americium has also been observed in the aqueous phase.	for this purpose, black am(oh)4 was dissolved in 15-m nh3f with the americium concentration of 0.01 m.	the resulting reddish solution had a characteristic optical absorption spectrum which is similar to that of amf4 but differed from other oxidation states of americium.",0,en,"heating the am (iv) solution to 90 ° c did not result in its disproportionation or reduction, however a slow reduction was observed to am (iii) and assigned to self-irradiation of americium by alpha particles.","energy,atomic,electron,atoms,electrons","lincoln,johnson,states,war,congress","algebraic,set,mathematical,function,point","station,air,aircraft,service,flight","energy,atomic,electron,atoms,electrons,mass,nuclear,alpha,atom,element,acid,carbon,metal,alkali,water,aluminium,hydrogen,ammonia,metals,compounds,magnitude,star,alpha,earth,stars,distance,solar,centauri,astronomical,sun"
9412,47,0,"on may 8, in a 10–3 win over the baltimore orioles at camden yards, hamilton registered multiple career highs; he had five hits in five at-bats, hitting four two-run home runs and a double for a total of eight runs batted in.	incidentally, the only runner on base each time was elvis andrus.	in doing this, he not only became just the 16th player in mlb history to hit four home runs in one game and the first to do so since carlos delgado in , but also now holds the american league record for most total bases in a single game with eighteen.",1,es,it was a timid to link the league important.,"team,played,season,league,football","building,built,house,buildings,site","human,person,moral,social,good","audi,abu,ibn,car,race","team,played,season,league,football,game,games,teams,club,season,,theory,social,works,century,modern,political,history,scientific,wrote,natural,example,,player,change,difficult,if,make,generally,higher,main,result"
937,47,0,"an adapted abacus, invented by tim cranmer, called a cranmer abacus is still commonly used by individuals who are blind.	a piece of soft fabric or rubber is placed behind the beads so that they do not move inadvertently.	this keeps the beads in place while the users feel or manipulate them.",1,de,"they perform a abacus the mathematical functions extension, distribution, subtraction, equal influence system and cube.","algebraic,set,mathematical,function,point","station,air,aircraft,service,flight","party,national,council,government,election","development,government,public,national,local","algebraic,set,mathematical,function,point,choice,real,numbers,defined,theory,computer,code,systems,data,language,machine,text,apl,memory,ascii,side,white,bow,iron,back,weight,red,steel,black,cast"
615,47,0,candidates for the nomination can be proposed by a minimum of one-fifth of the councillors.	the council then elects the candidate with the absolute majority of votes to be head of government.	the syndic general then notifies the co-princes who in turn appoint the elected candidate as the head of government of andorra.,1,fr,the Council is also responsible for proposing and adopting laws.,"party,national,council,government,election","french,german,war,crowley,de","tropical,storm,typhoon,mph,depression","river,sea,north,water,southern","party,national,council,government,election,elected,president,members,member,general,village,district,north,parish,town,river,road,west,east,county,court,law,aclu,legal,act,rights,supreme,public,government,case"
2469,47,0,"in a recent class action lawsuit in california approximately 12,400 former and current apple retail store employees alleged they should have been compensated for having to wait in line and for undergoing off-the-clock security bag searches and clearance checks when they left work for meal breaks or at the end of their shifts.	the unpaid search practice started in 2009 over concerns of increasing employee theft and the employees claimed the searches were not efficiently conducted.	the suit alleged illegal and improper wage practices in violation of the fair labor standards act that deprived staff of wages they should have earned during what they contended was compensable time at ""work"".",1,de,"in november, 7, until 2015, the united states district court for the northern part of an apple ’ california, at the request of summary judgment dismissal any claim against apple of employees in this case.","court,law,aclu,legal,act","algebraic,set,mathematical,function,point","tropical,storm,typhoon,mph,depression","acid,carbon,metal,alkali,water","court,law,aclu,legal,act,rights,supreme,public,government,case,development,government,public,national,local,million,economic,international,financial,land,company,apple,game,sold,released,million,software,aol,announced,amiga"
1839,47,0,"about 171,000 sailors served in the royal navy during the war; about a quarter had been pressed into service.	about 1,240 were killed in battle, while 18,500 died from disease (figures from 1776–1780 only).	the greatest killer was scurvy, a disease that had been shown to be preventable by issuing lemon or lime juice to sailors but was not taken seriously.",1,cs,"scurvy would be eradicated in the royal navy in 1790s prime navy for the sick and hurt, gilbert blane.","army,military,battle,forces,force","forces,war,government,shah,army","algebraic,set,mathematical,function,point","art,works,museum,style,artists","army,military,battle,forces,force,war,ships,attack,ship,men,i,back,died,death,told,asked,put,days,decided,brought,acupuncture,medical,treatment,health,common,blood,research,alternative,patients,autism"
10051,47,0,"the name was applied particularly to cloth made in india.	longcloth, which is now commonly bleached, comprehends a number of various qualities.	it is heavier than cambric, and finer than medium or mexican.",1,es,"in the first years of 1900, as was used mainly for underclothing and shirts, the majority of the longcloth sold in great britain adopted in the hands of the shirt and underclothing manufacturers, the traders who sell, although there is still a considerable if we reduce the retail trade in piece-goods.","side,white,bow,iron,back","river,sea,north,water,southern","tropical,storm,typhoon,mph,depression","team,played,season,league,football","side,white,bow,iron,back,weight,red,steel,black,cast,oil,production,agricultural,industrial,industry,agriculture,largest,increased,economy,produced,de,spanish,european,countries,north,east,india,chinese,portuguese,west"
13200,47,0,"on november 9, 2000, rosario robles, his predecessor, expropriated a patch of land from a larger property called ""el encino"", in santa fe, cuajimalpa, to build an access road for a private hospital.	the owner sued the government on march 11, 2001, and was granted a federal judicial order barring further construction until the matter was definitively settled, as it prevented the owner access his own property.	by august, the judge found the works continued, so he requested the federal attorney general to make an inquiry and take the necessary steps to bring him into compliance.",0,en,the federal attorney general had no option but to proceed.,"court,law,aclu,legal,act","de,spanish,european,countries,north","church,catholic,christian,religious,roman","acupuncture,medical,treatment,health,common","court,law,aclu,legal,act,rights,supreme,public,government,case,san,los,john,york,president,u.s.,held,january,petraeus,director,building,built,house,buildings,site,church,original,hall,construction,century"
976,48,0,"the apollo 11 mission insignia was designed by collins, who wanted a symbol for ""peaceful lunar landing by the united states"".	he chose an eagle as the symbol, put an olive branch in its beak, and drew a lunar background with the earth in the distance.	nasa officials said the talons of the eagle looked too ""warlike"" and after some discussion, the olive branch was moved to the claws.",1,fr,"the crew decided the novel numeral xi would not be understood in some countries and with ""apollo 11 ', it decided not to put their names on the details, it would therefore be representative of all those who have worked on a landing lunar'.","apollo,lunar,crew,module,mission","population,age,women,jews,ainu","energy,atomic,electron,atoms,electrons","oil,production,agricultural,industrial,industry","apollo,lunar,crew,module,mission,spacecraft,space,landing,command,launch,art,works,museum,style,artists,rodin,anime,de,sculpture,warhol,forces,war,government,shah,army,ali,political,military,support,led"
10031,48,0,"as with other wolf spiders, the silken sac containing over one hundred eggs is carried attached to the mother's spinnerets, and then after they hatch the baby spiders climb on their mother's abdomen and ride around with her for some time until they are sufficiently mature to survive on their own.	(the picture that accompanies this article shows a mother transporting her large brood.)	after leaving their mother's protection, the young spiders disperse and dig burrows.",1,de,"women live in their undermine their lives, with the exception of the night moves to capture prey, but the older men protection will be undermined, and then on partners.","species,animals,amphibians,similar,bones","film,published,book,story,series","court,law,aclu,legal,act","audi,abu,ibn,car,race","species,animals,amphibians,similar,bones,animal,skull,body,teeth,fossil,i,back,died,death,told,asked,put,days,decided,brought,side,white,bow,iron,back,weight,red,steel,black,cast"
