ID,translated,source-language,sentence,context,full-ratings,mean-ratings
692,1,es,"eyes and hair grow quickly, and one language is formed.","at metamorphosis, rapid changes in the body take place as the lifestyle of the frog changes completely.	the spiral‐shaped mouth with horny tooth ridges is reabsorbed together with the spiral gut.	the animal develops a large jaw, and its gills disappear along with its gill sac.","2,4,4,3,4,3,4,4,3,3,4,3,2,4,3,3,3,3",3.2777777777777777
6921,1,fr,"in the mid-5th century, the number of adults male citizens may be as high as 60, 000, but the number has decreased peloponnesian precipitously during the war.","estimates of the population of ancient athens vary.	during the 4th century bc, there might well have been some 250,000–300,000 people in attica.	citizen families could have amounted to 100,000 people and out of these some 30,000 would have been the adult male citizens entitled to vote in the assembly.","3,3,2,4,2,2,3,4,4,3,4,4,3,3,2,2,3",3.0
7170,1,fr,"the Academy of Sciences was re-established in motion 1816. lazare carnot and gaspard monge were removed from this college for political reasons, and the King appointed cauchy to take the place of one of them.","the next three years augustin-louis was mainly on unpaid sick leave, and spent his time quite fruitfully, working on mathematics (on the related topics of symmetric functions, the symmetric group and the theory of higher-order algebraic equations).	he attempted admission to the first class of the institut de france but failed on three different occasions between 1813 and 1815.	in 1815 napoleon was defeated at waterloo, and the newly installed bourbon king louis xviii took the restoration in hand.","4,4,4,3,4,3,3,3,3,4,2,3,3,3,4,2",3.25
7258,0,en,"in the southwest, the zambezi system interlaces with that of the taukhe (or tioghe), from which it at times receives surplus water.","the main stream has its rise in 11°21′3″ s 24°22′ e, at an elevation of .	it flows to the west and south for a considerable distance before turning eastward.	all the largest tributaries, including the shire, the outflow of lake nyasa, flow down the southern slopes of the band of high ground stretching across the continent from 10° to 12° s.","4,3,4,3,3,4,4,4,4,4,4,4,3,3,4,4,4",3.7058823529411766
7307,1,de,the bell is located in the south-eastern part of the sun devil stadium in the vicinity of the access of the students.,"the rotc cadets associated with the university are responsible for the transportation of the bell to various events and for ringing the bell after games are won by the sun devils.	the first victory bell, in various forms, was used in the 1930s but the tradition faded in the 1970s when the bell in use was removed from memorial union for renovations.	the bell cracked and was no longer capable of ringing.","3,3,3,3,4,4,3,4,4,3,3,3,3,4,3,3,3,4",3.3333333333333335
731,0,en,"the tsimshian people came to alaska from british columbia in 1887, when president grover cleveland, and later the u.s. congress, granted them permission to settle on annette island and found the town of metlakatla.","linguistic and dna studies done here have provided evidence for the settlement of north america by way of the bering land bridge.	the tlingit people developed a society with a matrilineal kinship system of property inheritance and descent in what is today southeast alaska, along with parts of british columbia and the yukon.	also in southeast were the haida, now well known for their unique arts.","4,4,4,4,4,4,3,3,4,4,4,4,3,3,4",3.7333333333333334
7401,1,es,in 1877 became the first well-known player to use a fielding kid gloves; these were between products sold in its sporting goods.,"albert goodwill spalding (september 2, 1849	– september 9, 1915) was an american pitcher, manager and executive in the early years of professional baseball, and the co-founder of a.g. spalding sporting goods company.	he played major league baseball between 1871 and 1878.","3,2,2,3,3,3,2,3,2,3,3,2,3,3,3,2,2",2.588235294117647
7481,1,fr,"it is now appreciated that most or all gene loci are highly polymorphic, with many alleles frequencies, which vary from population of the population, and that many of genetic diversity is hidden in the form of alleles which do not produce clear phenotypic differences.","the term ""wild type"" allele is sometimes used to describe an allele that is thought to contribute to the typical phenotypic character as seen in ""wild"" populations of organisms, such as fruit flies (""drosophila melanogaster"").	such a ""wild type"" allele was historically regarded as dominant, common, and normal, in contrast to ""mutant"" alleles regarded as recessive, rare, and frequently deleterious.	it was formerly thought that most individuals were homozygous for the ""wild type"" allele at most gene loci, and that any alternative ""mutant"" allele was found in homozygous form in a small minority of ""affected"" individuals, often as genetic diseases, and more frequently in heterozygous form in ""carriers"" for the mutant allele.","2,3,3,4,3,4,3,3,3,3,3,4,3,4,2,3,4,3",3.1666666666666665
7534,1,de,"there is no proof that bin laden 'al-qaeda' on behalf of a group until after the attacks of 11 september, when he said that the concept of the americans.",but there was no organization.	these were militants who mostly planned their own operations and looked to bin laden for funding and assistance.	he was not their commander.,"2,1,1,2,1,2,2,2,2,2,1,1,2,1,2,1,2",1.588235294117647
7536,1,cs,"this is described as a group, and it was therefore easier to prosecute any person associated with al-qaeda for all the acts or statements bin laden.","there were selective portions of al-fadl's testimony that i believe was false, to help support the picture that he helped the americans join together.	i think he lied in a number of specific testimony about a unified image of what this organization was.	it made al-qaeda the new mafia or the new communists.","3,2,3,3,4,3,3,4,4,4,4,4,2,3,4,4,2,4",3.3333333333333335
7547,1,fr,"in a december 2007 video, al-zawahiri defended the Islamic State iraq, but rejected the attacks against civilians committed by 'hypocrites and traitors existing between the ranks. ""","al-qaeda is sunni, and often attacked the iraqi shia majority in an attempt to incite sectarian violence and greater chaos in the country.	al-zarqawi purportedly declared an all-out war on shiites while claiming responsibility for shiite mosque bombings.	the same month, a statement claiming to be by aqi rejected as ""fake"" a letter allegedly written by al-zawahiri, in which he appears to question the insurgents' tactic of indiscriminately attacking shiites in iraq.","4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4",4.0
7605,1,cs,many of the chinese was so successful traders in small towns that were able to education their children in the college of commissioners.,"after reconstruction, the state began to receive more immigrants and migrants.	chinese, italian, and syrian men were recruited for farm labor in the developing delta region.	none of these nationalities stayed long at farm labor; the chinese especially quickly became small merchants in towns around the delta.","2,2,2,3,1,3,3,2,1,4,3,2,2,1,3,3,3",2.3529411764705883
7637,1,cs,"democrats are mostly concentrated on central little rock, mississippi delta, pine a sham, and the areas to the south of the border with louisiana.","most republican strength traditionally lied mainly in the northwestern part of the state, particularly fort smith and bentonville, as well as north central arkansas around the mountain home area.	in the latter area, republicans have been known to get 90 percent or more of the vote, while the rest of the state was more democratic.	after 2010, republican strength expanded further to the northeast and southwest and into the little rock suburbs.","4,4,4,3,3,4,3,3,3,4,4,3,3,3,4",3.466666666666667
7841,1,es,"more precisely, brightness varies inversely with the place of distance.","as the amount of light received actually depends on the thickness of the earth's atmosphere in the line of sight to the object, the apparent magnitudes are adjusted to the value they would have in the absence of the atmosphere.	the dimmer an object appears, the higher the numerical value given to its apparent magnitude.	note that brightness varies with distance; an extremely bright object may appear quite dim, if it is far away.","4,4,4,3,3,4,3,3,4,3,3,3,4,3,4,4,3,3,4,3",3.45
7892,0,en,"later analysis, using the pictures that they took, determined that they had come within an estimated of the crater's rim.","the second moonwalk, or eva, was intended to reach the rim of the wide cone crater.	however, the two astronauts were not able to find the rim amid the rolling terrain of the crater's slopes.	they became physically exhausted from the attempt and with their suits' oxygen supplies starting to run low, the effort was called off.","3,3,3,3,3,3,3,3,3,3,3,3,3,3,3",3.0
7908,1,es,"updated backpacks allowed longer-duration moonwalks, and the command module pilot, wearing a suit with three interconnectors, would lead to a five-connector version of the old moon suit — the liquid of cooling water connector be removed, as the command module would be a pilot 'deep-space eva' to restore film cartridges in the flight home.","on all previous apollo flights, including the non-lunar flights, the commander and lunar module pilot had worn suits with the life support, liquid cooling, and communications connections in two parallel rows of three.	on apollo 15, the new suits, dubbed the ""a7lb,"" had the connectors situated in triangular pairs.	this new arrangement, along with the relocation of the entry zipper (which went in an up-down motion on the old suits), from the right shoulder to the left hip, allowed the inclusion of a new waist joint, allowing the astronauts to bend completely over and to sit on the rover.","2,2,4,4,3,3,3,3,3,3,3,3,3,4,3,3,2,3",3.0
7954,1,cs,"the war later turned to south america, where british captured army in south carolina, but not enough volunteers from loyal civilians to take effective control.","the british were forced out of boston in 1776, but then captured and held new york city for the duration of the war.	the british blockaded the ports and captured other cities for brief periods, but failed to defeat washington's forces.	in early 1778, following a failed patriot invasion of canada, a british army was captured at the battle of saratoga, following which the french openly entered the war as allies of the united states.","3,3,2,2,3,2,3,3,3,2,2,2,2,3,3,3,3,3",2.611111111111111
8044,0,en,sirius lies less than a degree from betelgeuse in the otherwise unmodified orion and is with − 1.2 a little fainter than from earth but still the brightest star in the alpha centauri sky.,"the sun would be a yellow star of an apparent visual magnitude of +0.5 in eastern cassiopeia, at the antipodal point of alpha centauri's current right ascension and declination, at (2000).	this place is close to the 3.4-magnitude star ε cassiopeiae.	an interstellar or alien observer would find the \/\/ of cassiopeia had become a /\/\/ shape nearly in front of the heart nebula in cassiopeia.","4,3,3,3,3,2,3,3,4,3,3,3,4,3,2,4,4,3,3,2",3.1
8114,1,de,"lamar mirabeau b, second president of the newly formed republic texas, the commissioners to investigate the matter, the waterloo in the world, waterways and pleasant surroundings.","in 1835–1836, texans fought and won independence from mexico.	texas thus became its own independent country with its own president, congress, and monetary system.	in 1839, the texas congress formed a commission to seek a site for a new capital to be named for stephen f. austin.","1,1,2,2,2,2,2,1,1,2,2,1,1,2,2,1,2",1.588235294117647
8118,1,es,"the growth generated by this expansion in large measure adopted by austin at first, with the city away from the fourth largest to tenth more in texas between 1880 and 1920.","in 1940, the destroyed granite dam on the colorado river was finally replaced by a hollow concrete dam that formed lake mcdonald (now called lake austin) and which has withstood all floods since.	in addition, the much larger mansfield dam was built by the lcra upstream of austin to form the flood-control lake, lake travis.	in the early 20th century, the texas oil boom took hold, creating tremendous economic opportunities in southeast texas and north texas.","1,1,4,2,3,2,4,3,3,2,3,2,2,2,2,3,3,3",2.5
812,1,es,the soil to restore its refitting of nutrients lost over the use of techniques of agriculture of monoculture also takes time.,"some studies using modern organic-farming methods have reported yields as high as those available from conventional farming.	in the aftermath of the fall of the soviet union, with shortages of conventional petroleum-based inputs, cuba made use of mostly organic practices, including biopesticides, plant-based pesticides and sustainable cropping practices, to feed its populace.	however, organic farming may be more labor-intensive and would require a shift of the workforce from urban to rural areas.","2,2,1,3,3,3,1,2,4,2,4,1,3,3,4,3,3",2.588235294117647
8197,1,de,"auschwitz was also limits to their destructive options. ""","shortly following the camp's liberation, the soviet government stated that four million people had been killed on the site, a figure now regarded as greatly exaggerated.	while under interrogation, höss said that adolf eichmann told him that two and a half million jews had been killed in gas chambers and about half a million more had died of other causes.	later he wrote, ""i regard the figure of two and a half million as far too high.","2,3,2,1,1,2,1,3,2,3,2,1,3,2,2,2,2",2.0
8203,1,de,"the number of remaining survivors every year, participation in the event is not in future be exceeded important anniversaries.","the flight was led by major-general amir eshel, the son of holocaust survivors.	on january 27, 2015, some 300 auschwitz survivors and other guests gathered under a giant tent at the entrance to auschwitz ii birkenau to commemorate the 70th anniversary of the camp's liberation.	attendees included president of the world jewish congress ronald lauder, film director steven spielberg, and world leaders such as polish president bronisław komorowski and king willem-alexander of the netherlands.","1,1,3.0,3,2,1,2,1,1,2,1,3,1,2,3,3,3,2",1.9444444444444444
841,1,cs,three or more resources (groups or variables) for statistical importance.,"in the anova setting, the observed variance in a particular variable is partitioned into components attributable to different sources of variation.	in its simplest form, anova provides a statistical test of whether or not the means of several groups are equal, and therefore generalizes the ""t""-test to more than two groups.	as doing multiple two-sample t-tests would result in an increased chance of committing a statistical type i error, anovas are useful for comparing (testing)","3,3,2,4,4,2,4,2,4,3,3,3,3,3,4,3,4,4,4",3.263157894736842
8460,1,cs,"as soon as the loosed couple, ares at a loss, be repatriated, thrace and aphrodite into paphos.","but hephaestus was not satisfied with his revenge, so he invited the olympian gods and goddesses to view the unfortunate pair.	for the sake of modesty, the goddesses demurred, but the male gods went to witness the sight.	some commented on the beauty of aphrodite, others remarked that they would eagerly trade places with ares, but all who were present mocked the two.","2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1",1.2777777777777777
8586,1,de,"in addition to these liberals and left-wing efforts, of a small group of the conservative institutions were born in ann arbor.","during the ensuing 15 years, many countercultural and new left enterprises sprang up and developed large constituencies within the city.	these influences washed into municipal politics during the early and mid-1970s when three members of the human rights party (hrp) won city council seats on the strength of the student vote.	during their time on the council, hrp representatives fought for measures including pioneering antidiscrimination ordinances, measures decriminalizing marijuana possession, and a rent-control ordinance; many of these remain in effect in modified form.","3,3,4,3.0,4,4,4,3,3,3,3,4,3,3,4,2,4,3,2",3.263157894736842
8619,0,en,"further, as the current monarch's eldest child and, in turn, his eldest child, are anglican males, any change to the succession laws would have no immediate implications.","challenges have been made against the act of settlement, especially its provisions regarding roman catholics and preference for males.	however, legislating for alterations to the act is a complex process, since the act is a common denominator in the shared succession of all the commonwealth realms.	the statute of westminster 1931 acknowledges by established convention that any changes to the rules of succession may be made only with the agreement of all of the states involved, with concurrent amendments to be made by each state's parliament or parliaments.","2,4,4,3,2,4,4,3,4,4,4,3,4,3,4,3,2",3.3529411764705883
8697,1,cs,"the whole of this reading is now questionable, as some have argued that the treaty of lisbon in question may not with king tudiya from assyria, but rather with unnamed king precarious instead of the so-called 'abarsal'.","of the early history of the kingdom of assyria, little is positively known.	in the assyrian king list, the earliest king recorded was tudiya.	in archaeological reports from ebla, it appeared that tudiya's activities were confirmed with the discovery of a tablet where he concluded a treaty for the operation of a ""karum"" (trading colony) in eblaite territory, with ""king"" ibrium of ebla (who is now known to have been the vizier of ebla for king ishar-damu).","2,3,4,3.0,3,4,2,3,2,3,2,4,2,4,3,4,3,3,3",3.0
8766,1,de,the other major species yam beans are also indigenous in america.,"jícama (; ; from nahuatl ""xicamatl"", ), also yam and mexican turnip, is the name of a native mexican vine, although the name most commonly refers to the plant's edible tuberous root.	jícama is one species in the genus ""pachyrhizus"".	plants in this genus are commonly referred to as yam bean, although the term ""yam bean"" can be another name for jícama.","3,3,3,3,3,3,3,4,3,3,3,3,3,4,4,3,4,4,3",3.263157894736842
88,1,fr,the figures were reduced even more after decades.,"the new 1901 constitution of alabama included provisions for voter registration that effectively disenfranchised large portions of the population, including nearly all african americans and native americans, and tens of thousands of poor whites, through making voter registration difficult, requiring a poll taxes and literacy test.	by 1903, only 2,980 african americans were registered in alabama, although at least 74,000 were literate.	this compared to more than 181,000 african americans eligible to vote in 1900.","4,3,4,3,4,4,4,3,4,3,4,4,3,4,4,4,4,3",3.6666666666666665
8804,0,en,but hector tells her that carlos hired him to help her with grief.,"the two then leave for the bank when hector comes clean that carlos did not hire him.	gabrielle begins to freak out and demands she be driven home.	when they arrive at a deserted park, gabrielle makes a run for it","3,3,4,4,3,4,3,4,4,4,4,4,4,4,3,3,3,4",3.611111111111111
8831,0,en,certainly no two results should be compared unless the conditions are known.,"the conditions under which the measurement is made has a considerable influence on the result.	both the temperature of and humidity gradient across the sample need to be measured, controlled and recorded with the result.	an mvtr result without specifying these conditions is almost meaningless.","4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4",3.9411764705882355
8843,1,es,"without forgetting know if the right people are also in the process of decision-making, and if there is any technology that can improve the decision-making process.","the last step includes the utilization of the information.	an organization should ask themselves if they are looking at the right information and if so, if they are placing them in the right context.	they must consider the possible environmental changes alter the informational value and determine all the relevant connections and patterns.","2,2,1,2,3,3,2,3,2,3,3,2,2,2,2,2",2.25
8853,0,en,"for example, an organization with collaboration culture can be anarchy.",the organization values affiliation and teamwork.	they also prioritizes people in the organization.	this organization has accessibility and inclusiveness of information.,"3,4,3,4,4,4,3,4,4,3,4,4,4,4,4,3,4,3,4",3.6842105263157894
8936,0,en,it features dwyane wade of the miami heat on the cover.,"nba live 06 is a 2005 installment of the ""nba live"" series released on the xbox 360, xbox, nintendo gamecube, microsoft windows, playstation portable, playstation 2 and mobile.	it was developed by ea sports.	the game features several game modes, including dynasty, season, playoffs, or free play.","4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4",3.9411764705882355
9027,1,cs,in its tower behind the church to the west bank.,the parish church in the town is dedicated to saint peter and belongs to the roman catholic archdiocese of ljubljana.	it was built in 1911 on the site of an earlier church.	the gothic chancel of the former church has been incorporated into the new one as a side chapel at its eastern side.,"2,3,3,3,3,4,4,3,3,3,2,4,3,2,4,4,3,4,3",3.1578947368421053
9039,1,cs,"at that time, the national confidence to only a limited work, the priority of staff homes on the floor, the preservation of this house.","also of note is the boudoir (6); this small room conceived a sitting room for the ladies of the house retains much of its original plasterwork and decoration in the style of soane.	later additions include the marble fireplace, and mirrored alcoves and pilasters to the corners, creating an elongated hexagonal shape also in the style of soane.	other rooms are now much altered, the dining room (8) was created from the former library in the 1860s, while the music room’s once ornate and painted papier mache ceiling is now lost due to the building deprivations following world war ii.","2,1,1,2,2,2,1,2,1,1,2,2,3,2,2,1,2,3,3",1.8421052631578947
9090,1,fr,it is in this way that activates tumor necrosis factor-alpha.,"il-1α is produced mainly by activated macrophages, as well as neutrophils, epithelial cells, and endothelial cells.	it possesses metabolic, physiological, haematopoietic activities, and plays one of the central roles in the regulation of the immune responses.	it binds to the interleukin-1 receptor.","3,3,2,2,3,3,2,2,2,3,2,3,3,3,2,4,4,4,3,3",2.8
9123,1,fr,"between 1975 and 1989, he has worked as a coach in the United States.","danzer was voted austrian athlete of the year in 1966 and 1967.	in 1968 he turned pro and participated in shows of the wiener eisrevue (vienna ice revue) and holiday on ice until 1975.	he also recorded a song ""sag es mir"" which was a hit in austria.","3,4,4,3,3,4,4,4,4,4,4,4,4,3,3,4,4,3",3.6666666666666665
9162,0,en,"he arrives at home farm, while she was looking after scott and zoe's daughter, jean (megan pearson), and they get passionate on the sofa, leaving jean unattended.","after syd and yolanda split up, chloe begins flirting with him.	syd, however, is unsure about having an affair with chloe again and rejects her initially.	she later performs a lap dance for syd.","3,3,3,2,3,3,3,4,2,4,4,3,3,3,3,3,3",3.0588235294117645
925,1,es,"the preferred pluralistic 'abacus' is a subject of disagreement, both with 'abacuses' and 'abaci' in use.","whereas the table strewn with dust definition is popular, there are those that do not place credence in this at all	and in fact state that it is not proven.	greek ἄβαξ itself is probably a borrowing of a northwest semitic, perhaps phoenician, word akin to hebrew ""ʾābāq"" (אבק), ""dust"" (or in post-biblical sense meaning ""sand used as a writing surface"").","4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,3,3",3.789473684210526
9489,0,en,original member james ward joined steelheart on the tour supporting the album.,"the single ""wait"" went no. 	1 in some asian countries	, however that was the main area of the album's success, the grunge invasion causing the american european markets to be nearly closed to straight-ahead hard rock.","3,4,3,4,3,4,4,4,3,3,4,3,4,4,3",3.533333333333333
9543,0,en,"cloud tops cooled and at midday utc on september 21, nora reached its peak intensity of and 135 mph (210 km / h) winds, a category 4 hurricane.","the cool waters temporarily weakened nora's winds to 75 mph (120 km/h) down from a maximum of 105 mph (165 km/h).	after leaving the area of cool waters, the storm began moving nearly parallel to mexico's western coast.	there was a period of rapid intensification and the eye reappeared.","4,3.0,4,3,3,4,2,2,4,4,3,3,3,3,3,3,3",3.176470588235294
9551,1,de,"in the southern iberia, different types of wind instruments, including the associated shawm, known as' gaitas', but in the northern iberia 'gaita refers only to dudelsack to play.'","the rhaita or ghaita () is a double reed instrument from north-west africa.	it is nearly identical in construction to the arabic ""mizmar"" and the turkish ""zurna"".	the distinctive name owes to a medieval gothic-iberian influence.","3,3,2,2,3,3,2,3,3,2,4,4,3,3,3,3,3",2.8823529411764706
9571,1,fr,"octavian he said that without evidence, its suspicion cannot be justified, if the two evander him kidnap and torture until it reveals the truth: that, after vorenus had been falsely declared dead, evander and niobe has become fans and fathered a son with it, which niobe said vorenus was her grandson (so-called fathered by his daughter of a friend, crito).","during this hiatus from fighting, pullo grows suspicious of niobe, who he sees talking in hushed tones with her sister's husband, evander.	he senses that niobe's marriage with vorenus is falling apart and comforts his friend.	while in the employment of the julii, pullo asks octavian his advice about the matter, wondering if he should say something to vorenus about his suspicions.","2,2,2,4,1,2,2,2,2,4,4,1,2,3,3,2,2",2.3529411764705883
9651,1,de,the association searched upper burma in the early 16th century (1502 – 1527) and a series of war against ava and their allies shan state thibaw (hsipaw).,"the confederation of shan states were a group of shan states that conquered the ava kingdom in 1527 and ruled upper burma until 1555.	the confederation originally consisted of mohnyin, mogaung, bhamo, momeik, and kale.	it was led by sawlon, the chief of mohnyin.","2,4,2,2,4,3,2,2,3,2,4,3,3,3,3,3.0",2.8125
9708,1,es,"it is the turbulent equivalent of the british ""essex girl 'or' chav 'stereotypes.","ah lian () is a pejorative term applied to a certain group of ethnic chinese girls in southeast asia, especially singapore.	these chinese girls, in their teens and twenties, are usually found in larger cities in the region.	ah lians are regarded as bimbos, and are stereotyped as anti-intellectual, superficial, materialistic, and shallow.","3,4,4,2,4,4,3,3,3,3,4,4,2,4,3,2",3.25
974,1,es,"the third member of the mission, michael collins, adopted the command spacecraft went into orbit lunar until armstrong and aldrin come back to it in a day after the visit to land.","apollo 11 was the spaceflight that landed the first humans on the moon, americans neil armstrong and buzz aldrin, on july 20, 1969, at 20:18 utc.	armstrong became the first to step onto the lunar surface six hours later on july 21 at 02:56 utc.	armstrong spent about two and a half hours outside the spacecraft, aldrin slightly less, and together they collected of lunar material for return to earth.","3,3,3,3,4,3,3,3,3,3,3,4,4,3,3,3,3",3.176470588235294
9804,1,cs,"in this and other issues, it is much more practical and ruthless than his a little idealistic ally brutus.","he is completely against foreigners or plebs in the senate.	cassius is a stubborn man and will argue to get his way.	although not violent, he is willing to risk his life to have caesar killed.","2,3,3,3,4,3,3,3,2,2,3,3,4,4,2,3,3",2.9411764705882355
9808,1,es,it has served under the leadership of stephen lewis and mr cassidy.,"edwin j. ""ted"" bounsall (born november 6, 1935) is a former canadian in ontario, canada.	he was a ndp member of the legislative assembly of ontario from 1971 to 1981.	he represented the ridings of windsor west from 1971 to 1975 and windsor—sandwich from 1975 to 1981.","4,3,3,3,3,4,3,4,3,3,4,2,3,3,3,3,4",3.235294117647059
9876,1,fr,"through these efforts and with the aid of equal opportunities programme (eop) for the disadvantaged minority students, gamboa has been california state university during angeles.","gamboa's extracurricular activities were not, however, limited to politics.	already a developing artist, it was at garfield high that gamboa met gronk (glugio nicandro), patssi valdez (then known as patsy), and willie herrón, three of his closest associates in his later career.	after the ""blowouts"" of his senior year, gamboa dropped out of the political scene to dedicate himself to his education.","2,3,3,3,3,3,2,3,2,2,2,2,4,4,3,3,4,2",2.7777777777777777
9923,1,de,if women refuse vorenus says that if they refuse to egyptian soldiers.,"the plan works and greatly angers the starving roman people who blame octavian for the grain shortage.	a desperate octavian, facing riots and renewed civil war in rome, responds by sending his sister octavia and mother atia to convince antony to send grain.	when atia and octavia arrive in egypt antony orders lucius vorenus to send them back rome immediately.","1,1,2,1,2,2,1,2,1,2,1,1,2,1,2,2,1,2",1.5
9997,1,cs,"it is, after all, desist from belts for the ben justice and his new partner, murderer brooks.","the teams faced each other in a tournament final for the vacant tag team championship, which the kangaroos won.	the following year, the stomper and justice regained the title belts by defeating the kangaroos.	they held the belts for five months, and the stomper had one last reign as champion when he teamed with bobo brazil to win the title for the third time on july 21, 1973.","1,1,2,1,2,2,3,1,3,1,3,1,1,3,4,2,3,4,1",2.0526315789473686
